APT,DATE,PHASE,N_VALID,N_VALID_MONTH,"(-INF,-60]","(-60,-55]","(-55,-50]","(-50,-45]","(-45,-40]","(-40,-35]","(-35,-30]","(-30,-25]","(-25,-20]","(-20,-15]","(-15,-10]","(-10,-5]","(-5,0]","(0,5)","[5,10)","[10,15)","[15,20)","[20,25)","[25,30)","[30,35)","[35,40)","[40,45)","[45,50)","[50,55)","[55,60)","[60,INF)"
SBKP,2023-12-02,ARR,58872,4744,1,0,0,0,0,2,2,4,12,16,38,20,15,13,9,7,4,1,1,6,1,3,0,2,0,12
SBKP,2023-12-02,DEP,59734,4775,0,0,0,0,0,0,0,0,0,1,6,18,29,35,11,9,6,4,5,2,2,0,5,4,0,6
SBKP,2023-12-03,ARR,58872,4744,2,0,0,0,0,0,4,8,8,13,32,16,17,12,12,3,3,5,0,2,0,0,0,1,2,3
SBKP,2023-12-03,DEP,59734,4775,2,0,0,0,0,0,0,0,0,1,3,18,42,33,24,9,9,3,2,5,2,2,0,1,1,5
SBKP,2023-12-04,ARR,58872,4744,2,2,0,0,0,0,2,7,23,16,30,18,17,14,3,10,4,4,3,3,0,0,0,2,2,7
SBKP,2023-12-04,DEP,59734,4775,2,0,0,0,0,0,1,0,0,0,7,14,47,35,27,13,4,6,4,4,3,0,1,0,0,7
SBKP,2023-12-05,ARR,58872,4744,2,0,1,0,0,0,3,10,11,17,35,25,21,12,8,5,3,3,3,4,2,0,3,0,2,4
SBKP,2023-12-05,DEP,59734,4775,0,0,0,0,0,0,0,1,0,0,4,17,43,34,21,11,20,5,6,4,2,1,1,0,0,8
SBKP,2023-12-06,ARR,58872,4744,1,0,1,0,0,0,4,12,17,19,31,26,20,6,11,7,3,6,4,0,1,2,1,1,0,3
SBKP,2023-12-06,DEP,59734,4775,0,0,0,0,0,0,0,0,0,1,6,17,46,37,22,16,7,14,2,1,1,2,1,2,0,3
SBKP,2023-12-07,ARR,58872,4744,2,1,0,0,1,0,1,9,14,16,35,21,18,15,6,5,4,6,4,2,2,0,1,3,0,4
SBKP,2023-12-07,DEP,59734,4775,0,0,1,0,0,0,0,0,0,0,9,12,35,32,26,16,12,5,8,5,1,3,1,0,4,3
SBKP,2023-12-08,ARR,58872,4744,0,0,1,1,2,1,3,6,12,16,24,22,22,11,13,10,3,3,2,3,1,2,3,1,0,12
SBKP,2023-12-08,DEP,59734,4775,0,0,0,0,0,1,0,0,0,1,3,13,55,36,15,16,7,3,4,6,1,5,2,3,1,12
SBKP,2023-12-09,ARR,58872,4744,2,0,0,0,0,0,3,3,16,12,28,27,18,9,7,6,5,7,1,2,2,0,2,0,2,7
SBKP,2023-12-09,DEP,59734,4775,0,0,0,0,0,0,0,0,0,2,5,11,43,16,15,15,8,5,1,2,4,3,0,1,0,7
SBKP,2023-12-10,ARR,58872,4744,1,0,0,0,0,0,3,2,10,17,23,22,16,10,7,7,3,2,4,1,0,0,1,1,0,9
SBKP,2023-12-10,DEP,59734,4775,1,0,0,0,0,0,0,0,1,0,3,19,49,30,18,14,12,4,2,2,1,0,0,2,1,4
SBKP,2023-12-11,ARR,58872,4744,1,1,0,0,0,0,1,5,14,10,23,25,16,18,10,10,5,6,5,3,0,0,1,0,1,4
SBKP,2023-12-11,DEP,59734,4775,0,0,0,0,0,0,1,0,0,0,2,17,37,24,21,17,6,4,7,6,6,2,0,0,1,9
SBKP,2023-12-12,ARR,58872,4744,1,0,0,0,0,0,1,5,11,15,31,23,28,14,8,7,2,2,3,2,0,1,3,0,2,3
SBKP,2023-12-12,DEP,59734,4775,0,0,0,0,1,0,0,0,0,0,3,18,46,29,21,15,5,2,4,6,5,2,1,1,0,6
SBKP,2023-12-13,ARR,58872,4744,1,0,0,2,0,1,1,7,14,20,28,18,12,16,9,5,5,1,2,3,3,1,2,2,2,4
SBKP,2023-12-13,DEP,59734,4775,1,0,0,0,0,0,0,0,0,0,7,20,33,35,17,13,3,3,4,3,0,2,2,1,3,9
SBKP,2023-12-14,ARR,58872,4744,2,0,0,1,1,0,4,1,11,21,34,19,23,14,9,6,2,1,0,3,1,4,0,0,2,10
SBKP,2023-12-14,DEP,59734,4775,0,0,0,0,0,0,0,1,1,0,1,19,42,35,21,16,9,2,5,1,2,0,1,3,1,7
SBKP,2023-12-15,ARR,58872,4744,1,0,0,0,0,1,1,5,11,13,30,19,17,17,9,7,5,4,5,1,2,1,0,1,0,3
SBKP,2023-12-15,DEP,59734,4775,0,0,0,0,0,0,0,0,1,0,4,15,32,30,23,13,9,10,6,4,2,3,1,0,0,4
SBKP,2023-12-16,ARR,58872,4744,0,0,1,0,0,2,2,3,7,14,26,23,16,12,8,5,6,2,2,1,3,0,1,2,1,10
SBKP,2023-12-16,DEP,59734,4775,0,0,0,0,0,0,0,1,0,1,3,16,29,22,16,7,5,8,3,3,3,1,2,0,1,11
SBKP,2023-12-17,ARR,58872,4744,1,0,0,1,1,0,0,2,10,16,27,18,19,14,6,6,6,0,2,1,2,0,0,1,0,7
SBKP,2023-12-17,DEP,59734,4775,1,0,0,0,0,0,0,0,0,0,10,17,35,22,20,13,6,8,3,1,1,4,0,1,0,10
SBKP,2023-12-18,ARR,58872,4744,1,0,0,0,0,0,3,3,6,11,37,20,19,11,9,5,4,3,3,1,1,2,0,3,1,15
SBKP,2023-12-18,DEP,59734,4775,0,0,0,0,0,0,1,0,0,0,3,11,37,30,21,16,7,4,3,2,4,1,1,2,1,14
SBKP,2023-12-19,ARR,58872,4744,1,0,0,0,0,2,3,6,3,11,17,30,23,12,8,7,5,4,2,2,2,2,3,1,0,4
SBKP,2023-12-19,DEP,59734,4775,0,0,1,0,0,0,0,0,0,1,1,10,34,27,24,10,12,8,6,2,5,1,1,2,1,9
SBKP,2023-12-20,ARR,58872,4744,1,0,0,0,1,1,2,4,6,12,22,14,20,9,10,8,10,3,1,4,5,2,4,2,1,9
SBKP,2023-12-20,DEP,59734,4775,0,0,0,0,0,0,2,0,0,1,2,9,21,24,29,19,12,5,2,5,3,3,3,2,1,14
SBKP,2023-12-21,ARR,58872,4744,3,0,0,0,2,3,3,6,6,6,24,28,16,12,12,9,12,5,2,1,1,4,2,0,1,7
SBKP,2023-12-21,DEP,59734,4775,0,0,0,0,0,0,0,0,1,0,7,6,32,27,16,11,8,14,13,9,2,3,0,2,1,10
SBKP,2023-12-22,ARR,58872,4744,1,0,0,0,1,0,3,2,9,7,20,27,15,17,9,9,4,5,5,9,0,1,3,1,3,13
SBKP,2023-12-22,DEP,59734,4775,0,0,0,0,0,0,1,0,0,3,3,8,23,27,25,19,8,10,4,12,2,6,3,1,2,11
SBKP,2023-12-23,ARR,58872,4744,2,0,0,0,0,1,1,3,6,7,28,18,18,20,5,7,5,3,1,4,0,3,2,0,0,11
SBKP,2023-12-23,DEP,59734,4775,0,0,0,0,0,0,0,0,0,0,5,8,28,23,13,11,14,6,6,3,3,2,0,1,2,8
SBKP,2023-12-24,ARR,58872,4744,2,0,0,0,3,0,3,9,16,6,28,12,15,7,11,3,1,2,0,3,2,1,0,0,0,8
SBKP,2023-12-24,DEP,59734,4775,1,0,0,0,0,0,0,0,0,1,5,16,41,18,11,9,8,1,2,4,1,0,1,2,0,4
SBKP,2023-12-25,ARR,58872,4744,0,0,0,0,0,0,6,2,15,11,15,16,6,6,1,0,0,1,1,0,0,1,1,0,0,2
SBKP,2023-12-25,DEP,59734,4775,0,0,0,0,0,0,0,0,1,0,8,26,35,13,4,4,1,3,0,1,0,1,0,0,0,3
SBKP,2023-12-26,ARR,58872,4744,0,0,0,0,1,1,5,8,12,10,18,18,16,9,7,2,5,2,5,4,3,0,1,0,0,9
SBKP,2023-12-26,DEP,59734,4775,0,0,0,1,0,0,0,0,0,1,6,17,31,29,15,11,1,0,2,1,5,5,1,1,1,6
SBKP,2023-12-27,ARR,58872,4744,1,0,0,1,1,3,4,7,22,9,26,21,19,12,5,1,5,1,1,2,1,0,1,1,1,6
SBKP,2023-12-27,DEP,59734,4775,0,0,0,0,0,1,1,0,0,1,9,33,41,31,14,9,5,0,4,1,1,1,0,1,1,4
SBKP,2023-12-28,ARR,58872,4744,1,0,1,1,0,1,7,5,21,16,21,27,12,9,4,6,3,4,2,3,2,0,2,1,1,5
SBKP,2023-12-28,DEP,59734,4775,0,0,0,0,0,0,0,1,1,3,4,23,45,30,11,13,5,0,4,3,0,1,0,1,1,8
SBKP,2023-12-29,ARR,58872,4744,1,0,3,1,0,1,3,2,22,12,25,24,14,11,9,4,4,1,0,0,2,2,1,0,1,8
SBKP,2023-12-29,DEP,59734,4775,0,0,0,0,0,1,0,0,0,1,9,30,46,21,15,10,3,3,3,1,2,0,2,4,0,6
SBKP,2023-12-30,ARR,58872,4744,2,1,1,0,3,2,6,8,15,6,23,15,14,11,4,7,3,5,3,0,0,0,0,1,0,9
SBKP,2023-12-30,DEP,59734,4775,0,0,0,0,0,0,0,1,1,0,6,23,36,17,13,4,0,4,2,1,3,2,1,2,1,6
SBKP,2023-12-31,ARR,58872,4744,1,0,1,1,4,3,4,10,15,18,21,16,13,2,0,2,3,2,1,1,2,0,2,0,0,2
SBKP,2023-12-31,DEP,59734,4775,1,0,0,0,0,0,0,0,1,1,13,35,41,10,8,3,0,2,0,1,0,0,0,0,0,4
SBPA,2023-01-01,ARR,29910,2443,0,0,0,0,0,0,0,0,1,3,13,7,6,5,2,1,1,3,1,0,0,0,1,1,0,1
SBPA,2023-01-01,DEP,29985,2465,0,0,0,0,0,0,0,0,0,0,9,8,10,7,4,2,3,3,0,0,1,1,1,0,0,0
SBPA,2023-01-02,ARR,29910,2443,0,0,0,0,0,0,0,0,0,5,8,15,10,5,7,9,4,2,2,1,2,1,0,1,0,5
SBPA,2023-01-02,DEP,29985,2465,0,0,0,0,0,0,0,0,0,0,2,15,19,10,8,4,3,3,3,1,1,2,1,1,1,7
SBPA,2023-01-03,ARR,29910,2443,0,0,0,0,0,0,0,0,4,1,11,7,7,9,11,5,7,4,4,3,1,1,1,1,4,3
SBPA,2023-01-03,DEP,29985,2465,0,0,0,0,0,0,0,0,0,2,4,13,24,7,10,6,5,4,2,1,1,1,0,2,0,1
SBPA,2023-01-04,ARR,29910,2443,0,0,0,0,0,0,0,2,4,4,8,9,16,4,6,5,4,8,3,1,2,1,0,0,1,5
SBPA,2023-01-04,DEP,29985,2465,0,0,0,0,0,0,0,0,0,0,2,23,22,6,4,4,5,2,2,1,4,2,0,0,2,4
SBPA,2023-01-05,ARR,29910,2443,0,0,0,0,0,0,0,0,0,12,14,12,13,6,6,5,4,3,3,2,0,0,0,0,0,2
SBPA,2023-01-05,DEP,29985,2465,0,0,0,0,0,0,0,0,0,1,4,19,28,10,7,3,1,1,1,1,0,2,0,0,1,2
SBPA,2023-01-06,ARR,29910,2443,0,0,0,0,0,0,0,1,13,7,18,15,10,4,3,3,1,1,0,1,4,0,0,0,0,2
SBPA,2023-01-06,DEP,29985,2465,0,0,0,0,0,0,0,0,0,1,8,22,27,11,2,3,2,1,1,0,1,0,1,1,1,2
SBPA,2023-01-07,ARR,29910,2443,0,0,0,0,0,1,0,0,11,7,21,8,10,5,5,3,0,1,1,2,1,0,0,0,0,1
SBPA,2023-01-07,DEP,29985,2465,0,0,0,0,0,0,0,0,0,1,13,23,20,9,0,2,1,0,1,0,2,0,0,0,0,0
SBPA,2023-01-08,ARR,29910,2443,0,0,0,1,0,0,0,2,8,8,18,12,7,8,3,0,0,3,0,0,0,0,0,0,0,1
SBPA,2023-01-08,DEP,29985,2465,0,0,0,0,0,0,0,0,0,0,11,21,20,7,4,4,1,2,1,1,2,0,1,0,0,0
SBPA,2023-01-09,ARR,29910,2443,0,0,0,0,0,0,1,3,13,8,17,9,10,8,4,3,2,1,3,0,0,0,0,1,0,1
SBPA,2023-01-09,DEP,29985,2465,1,0,0,0,0,0,0,0,0,1,9,26,20,8,7,2,0,2,2,1,1,1,0,1,0,2
SBPA,2023-01-10,ARR,29910,2443,0,0,0,0,0,0,1,2,7,8,14,8,4,6,5,1,4,0,0,3,2,1,2,0,0,4
SBPA,2023-01-10,DEP,29985,2465,0,0,0,0,0,0,0,0,1,0,10,16,19,11,2,6,3,2,0,0,0,1,0,1,1,4
SBPA,2023-01-11,ARR,29910,2443,0,0,0,0,0,0,1,3,8,6,12,13,10,10,8,5,1,1,1,0,2,0,0,1,0,2
SBPA,2023-01-11,DEP,29985,2465,0,0,0,0,0,0,0,0,0,2,4,26,21,12,10,2,3,1,0,1,0,0,2,0,0,1
SBPA,2023-01-12,ARR,29910,2443,0,0,0,0,0,0,0,1,6,5,16,13,12,6,6,5,2,1,0,0,1,1,2,0,0,0
SBPA,2023-01-12,DEP,29985,2465,0,0,0,0,0,0,0,0,0,0,8,27,17,11,5,3,1,3,1,1,0,0,0,0,0,1
SBPA,2023-01-13,ARR,29910,2443,0,0,0,0,0,2,0,1,7,11,13,18,11,4,4,6,3,0,2,0,1,2,0,1,0,3
SBPA,2023-01-13,DEP,29985,2465,0,0,0,0,0,0,0,0,0,0,7,31,26,6,3,1,5,2,0,1,4,2,0,0,0,3
SBPA,2023-01-14,ARR,29910,2443,0,0,0,0,0,0,2,3,6,13,15,11,5,5,3,1,1,2,2,0,0,0,0,0,0,2
SBPA,2023-01-14,DEP,29985,2465,0,0,0,0,0,0,0,0,0,0,17,17,22,8,3,2,1,0,0,0,0,0,0,0,0,2
SBPA,2023-01-15,ARR,29910,2443,0,0,0,0,0,0,0,5,6,13,17,11,12,5,1,3,0,1,1,0,0,0,0,1,0,0
SBPA,2023-01-15,DEP,29985,2465,0,0,0,0,0,0,0,0,0,0,6,22,26,7,9,2,0,0,1,1,0,0,1,0,0,2
SBPA,2023-01-16,ARR,29910,2443,0,0,0,0,0,0,1,3,6,6,20,11,6,7,4,1,0,2,1,1,1,4,2,1,0,3
SBPA,2023-01-16,DEP,29985,2465,1,0,0,0,0,0,0,0,0,0,5,20,26,8,6,2,1,0,1,2,0,1,4,1,0,3
SBPA,2023-01-17,ARR,29910,2443,0,0,0,0,0,0,0,1,5,8,13,16,9,8,2,7,6,0,2,1,0,0,0,0,0,2
SBPA,2023-01-17,DEP,29985,2465,0,0,0,0,0,0,0,1,0,2,8,24,20,8,4,6,3,0,2,0,0,1,0,0,0,2
SBPA,2023-01-18,ARR,29910,2443,0,0,0,0,0,0,0,2,4,11,18,14,9,5,10,3,3,1,1,1,0,0,1,1,0,1
SBPA,2023-01-18,DEP,29985,2465,0,0,0,0,0,0,0,0,0,2,8,24,18,12,7,3,2,3,0,0,2,1,1,1,0,2
SBPA,2023-01-19,ARR,29910,2443,0,0,0,0,0,0,0,1,2,4,17,22,9,6,5,5,4,1,1,1,1,0,1,0,0,2
SBPA,2023-01-19,DEP,29985,2465,0,0,0,0,0,0,0,0,0,0,8,22,16,12,5,5,4,2,1,0,0,0,0,0,2,1
SBPA,2023-01-20,ARR,29910,2443,0,0,0,0,0,0,1,0,1,1,10,15,19,8,10,5,0,4,4,2,1,2,0,1,1,4
SBPA,2023-01-20,DEP,29985,2465,0,0,0,0,0,0,0,0,0,0,4,20,21,11,12,1,3,1,3,4,2,3,1,2,0,3
SBPA,2023-01-21,ARR,29910,2443,0,0,0,0,0,0,0,0,3,5,7,15,12,5,4,4,3,3,3,2,0,0,0,2,0,6
SBPA,2023-01-21,DEP,29985,2465,0,0,0,0,0,0,0,0,0,0,10,17,18,9,1,5,3,3,0,1,0,0,1,1,0,3
SBPA,2023-01-22,ARR,29910,2443,0,0,0,0,1,0,1,3,5,7,11,12,7,8,2,5,6,2,1,0,0,1,0,1,0,2
SBPA,2023-01-22,DEP,29985,2465,0,0,0,0,0,0,0,0,0,0,8,21,20,6,2,7,1,2,3,1,0,2,0,0,0,4
SBPA,2023-01-23,ARR,29910,2443,0,0,0,0,0,1,0,0,3,0,17,13,14,6,3,3,5,5,2,2,0,1,1,2,0,4
SBPA,2023-01-23,DEP,29985,2465,1,0,0,0,0,0,0,0,1,0,4,20,18,9,5,4,5,3,3,0,2,3,0,0,0,3
SBPA,2023-01-24,ARR,29910,2443,0,0,0,0,0,0,0,0,2,5,17,13,12,8,9,3,1,1,1,0,0,0,2,0,0,1
SBPA,2023-01-24,DEP,29985,2465,0,0,0,0,0,0,0,0,0,0,6,20,23,9,6,3,1,3,5,1,1,1,0,0,0,0
SBPA,2023-01-25,ARR,29910,2443,0,0,0,0,0,0,0,0,2,12,22,16,10,3,6,3,5,0,1,1,0,1,0,0,0,3
SBPA,2023-01-25,DEP,29985,2465,0,0,0,0,0,0,0,0,0,0,6,30,22,8,4,4,3,2,3,0,0,0,1,1,0,1
SBPA,2023-01-26,ARR,29910,2443,0,0,0,0,0,1,0,2,1,10,14,17,10,10,3,2,2,2,1,0,0,2,1,0,0,0
SBPA,2023-01-26,DEP,29985,2465,0,0,0,0,0,0,0,1,0,1,4,15,22,8,2,3,4,3,0,1,0,2,0,1,2,6
SBPA,2023-01-27,ARR,29910,2443,0,0,0,0,0,0,0,3,6,5,27,13,6,9,5,4,3,0,1,3,0,0,0,0,0,1
SBPA,2023-01-27,DEP,29985,2465,0,0,0,0,0,0,0,0,1,0,4,23,25,13,3,5,3,4,3,0,0,1,0,2,0,2
SBPA,2023-01-28,ARR,29910,2443,0,0,0,0,0,0,0,4,4,5,16,7,8,7,7,2,3,2,1,0,1,2,0,0,0,3
SBPA,2023-01-28,DEP,29985,2465,0,0,0,0,0,0,1,0,0,0,6,19,15,8,5,1,1,2,4,2,1,1,2,0,1,5
SBPA,2023-01-29,ARR,29910,2443,0,0,0,1,0,0,1,2,10,8,14,13,12,4,0,2,1,1,0,3,0,1,1,0,0,1
SBPA,2023-01-29,DEP,29985,2465,0,0,0,0,0,0,0,0,0,0,9,25,17,12,2,3,1,2,0,0,0,1,1,0,0,2
SBPA,2023-01-30,ARR,29910,2443,0,0,0,0,0,0,0,2,3,3,19,17,12,13,5,2,3,1,1,3,0,0,0,1,0,0
SBPA,2023-01-30,DEP,29985,2465,1,0,0,0,0,0,0,0,0,0,4,29,22,6,9,5,3,0,3,3,0,0,0,0,0,0
SBPA,2023-01-31,ARR,29910,2443,0,0,0,0,1,0,1,0,1,4,12,21,13,10,6,1,4,5,2,0,0,1,1,0,0,1
SBPA,2023-01-31,DEP,29985,2465,0,0,0,0,0,0,0,0,1,0,4,27,21,10,6,5,4,1,2,0,1,0,0,1,0,1
SBPA,2023-02-01,ARR,29910,2092,0,0,0,0,0,0,1,1,5,3,11,12,8,8,7,6,8,1,2,1,1,2,2,0,1,0
SBPA,2023-02-01,DEP,29985,2101,0,0,0,0,0,0,0,0,0,0,4,9,21,14,7,10,4,1,2,0,0,1,3,1,1,3
SBPA,2023-02-02,ARR,29910,2092,0,0,0,0,0,1,0,2,6,9,14,12,12,14,4,1,3,2,2,1,1,0,0,1,0,1
SBPA,2023-02-02,DEP,29985,2101,0,0,0,0,0,0,0,0,0,0,4,22,26,13,6,2,4,3,2,2,0,0,0,0,0,0
SBPA,2023-02-03,ARR,29910,2092,0,0,0,0,0,0,1,0,2,5,10,12,4,10,5,7,5,4,3,1,2,2,1,0,2,3
SBPA,2023-02-03,DEP,29985,2101,0,0,0,0,0,0,0,0,0,0,4,19,22,8,9,1,5,4,3,1,1,2,1,0,2,4
SBPA,2023-02-04,ARR,29910,2092,0,0,0,0,0,0,1,3,3,10,15,12,4,3,3,6,2,1,2,1,0,0,0,0,0,2
SBPA,2023-02-04,DEP,29985,2101,0,0,0,0,0,0,0,0,1,1,6,16,15,12,4,4,3,1,1,0,0,0,0,0,0,2
SBPA,2023-02-05,ARR,29910,2092,0,0,0,0,0,0,1,5,2,7,10,16,9,3,8,2,1,1,2,0,1,0,0,0,0,1
SBPA,2023-02-05,DEP,29985,2101,0,0,0,0,0,0,0,0,0,0,5,20,23,11,3,4,2,1,0,0,0,0,0,0,0,2
SBPA,2023-02-06,ARR,29910,2092,0,0,0,0,0,1,1,2,5,2,11,10,14,8,8,7,3,4,1,3,1,0,2,0,0,2
SBPA,2023-02-06,DEP,29985,2101,1,0,1,0,0,0,0,0,0,0,2,20,20,16,6,9,1,1,0,2,1,2,0,0,0,2
SBPA,2023-02-07,ARR,29910,2092,0,0,0,0,0,0,0,1,2,3,10,16,11,7,4,2,3,0,3,1,1,2,1,0,0,7
SBPA,2023-02-07,DEP,29985,2101,0,0,0,0,0,0,0,0,1,0,8,20,18,9,4,3,1,2,0,0,1,2,0,0,0,4
SBPA,2023-02-08,ARR,29910,2092,0,0,0,0,0,0,0,0,3,3,13,9,10,11,11,9,5,1,2,2,1,1,0,0,0,1
SBPA,2023-02-08,DEP,29985,2101,0,0,0,0,0,0,0,0,0,0,6,18,19,14,5,7,1,6,2,3,1,1,0,0,0,1
SBPA,2023-02-09,ARR,29910,2092,0,0,0,0,0,0,0,3,2,5,17,13,8,12,4,8,2,2,0,3,0,0,0,0,0,1
SBPA,2023-02-09,DEP,29985,2101,0,0,0,0,0,0,0,0,0,0,6,25,18,8,8,2,5,3,0,1,1,0,0,0,0,2
SBPA,2023-02-10,ARR,29910,2092,0,0,0,0,0,0,0,0,3,4,8,8,11,18,9,4,5,6,3,2,2,0,0,0,0,5
SBPA,2023-02-10,DEP,29985,2101,0,0,0,0,0,0,0,0,1,0,5,18,18,15,3,4,7,2,2,3,1,0,0,0,1,6
SBPA,2023-02-11,ARR,29910,2092,0,0,0,0,0,0,0,1,1,3,13,10,10,5,10,6,1,2,3,1,2,0,0,2,0,1
SBPA,2023-02-11,DEP,29985,2101,0,0,0,0,0,0,0,0,0,0,8,20,23,7,3,0,2,2,4,1,1,0,0,0,0,0
SBPA,2023-02-12,ARR,29910,2092,0,0,0,0,0,0,0,1,2,8,18,8,5,10,3,5,2,2,2,2,2,0,1,0,1,0
SBPA,2023-02-12,DEP,29985,2101,0,0,0,0,0,0,0,0,0,0,11,14,24,4,4,2,3,4,2,3,0,0,1,0,0,0
SBPA,2023-02-13,ARR,29910,2092,0,0,0,0,0,0,1,0,0,4,14,11,12,15,10,8,2,1,0,0,1,0,0,2,1,1
SBPA,2023-02-13,DEP,29985,2101,1,0,0,0,0,0,0,0,0,0,7,14,20,18,9,7,3,0,0,0,1,0,1,0,1,1
SBPA,2023-02-14,ARR,29910,2092,0,0,0,0,0,0,0,1,1,3,11,8,7,8,6,7,6,1,0,0,4,4,1,1,1,3
SBPA,2023-02-14,DEP,29985,2101,0,0,0,0,0,0,0,0,0,1,2,18,21,14,2,3,3,1,2,2,1,0,2,0,0,1
SBPA,2023-02-15,ARR,29910,2092,0,0,0,0,0,0,1,0,2,4,13,13,11,8,5,3,4,2,3,3,1,0,2,1,1,3
SBPA,2023-02-15,DEP,29985,2101,0,0,0,0,0,0,0,0,0,0,6,19,20,11,7,3,4,2,1,1,0,3,2,0,2,2
SBPA,2023-02-16,ARR,29910,2092,0,0,0,0,0,0,2,1,2,5,19,13,8,9,8,4,3,3,2,1,5,0,0,1,1,2
SBPA,2023-02-16,DEP,29985,2101,0,0,0,0,0,0,0,0,0,0,11,28,18,5,5,2,5,2,1,1,2,2,2,1,0,4
SBPA,2023-02-17,ARR,29910,2092,0,0,0,0,0,1,0,1,3,3,8,9,11,5,4,8,7,4,5,4,3,1,3,0,2,7
SBPA,2023-02-17,DEP,29985,2101,0,0,1,0,0,0,0,0,0,0,4,20,13,10,9,4,4,5,2,2,1,0,2,2,0,8
SBPA,2023-02-18,ARR,29910,2092,0,0,0,0,0,0,1,0,3,5,14,9,8,3,6,4,0,1,2,0,1,2,1,1,1,3
SBPA,2023-02-18,DEP,29985,2101,1,0,0,0,0,0,0,0,0,0,5,19,17,5,5,2,3,2,0,0,0,0,0,1,1,1
SBPA,2023-02-19,ARR,29910,2092,0,0,0,0,0,0,2,1,8,6,9,6,6,3,3,1,0,0,0,0,0,0,0,1,0,2
SBPA,2023-02-19,DEP,29985,2101,0,0,0,0,0,0,0,0,0,0,7,25,6,6,2,1,0,1,0,0,0,0,0,0,1,1
SBPA,2023-02-20,ARR,29910,2092,0,0,0,0,0,0,0,5,7,13,13,5,0,1,4,0,0,0,0,0,1,1,0,0,1,2
SBPA,2023-02-20,DEP,29985,2101,0,0,0,0,0,0,0,0,0,1,8,23,7,3,1,0,0,1,3,0,0,2,0,0,0,1
SBPA,2023-02-21,ARR,29910,2092,0,0,0,0,0,0,0,2,6,13,11,9,4,2,3,0,3,1,0,0,0,0,0,0,0,2
SBPA,2023-02-21,DEP,29985,2101,0,0,0,0,0,0,0,0,0,0,16,24,15,3,1,0,0,0,0,0,0,1,0,0,0,1
SBPA,2023-02-22,ARR,29910,2092,0,0,0,0,0,0,0,2,4,6,12,22,6,7,4,1,1,2,2,1,1,1,1,0,0,2
SBPA,2023-02-22,DEP,29985,2101,0,0,0,0,0,0,0,0,0,0,5,29,18,7,3,2,6,3,0,0,0,0,0,1,0,1
SBPA,2023-02-23,ARR,29910,2092,0,0,0,0,0,0,0,1,5,7,23,11,8,5,4,1,3,1,2,2,0,0,0,0,0,1
SBPA,2023-02-23,DEP,29985,2101,0,0,0,0,0,0,0,0,0,1,10,28,16,5,5,5,0,0,0,0,2,0,0,0,0,1
SBPA,2023-02-24,ARR,29910,2092,0,0,0,0,0,0,3,2,4,10,22,16,8,2,6,0,0,0,1,0,1,0,0,0,0,2
SBPA,2023-02-24,DEP,29985,2101,0,0,0,0,0,0,1,0,0,0,9,38,14,8,3,1,1,1,0,2,0,0,0,1,0,0
SBPA,2023-02-25,ARR,29910,2092,0,0,0,0,1,0,0,2,4,6,14,13,7,6,2,3,2,0,2,1,0,0,0,0,0,0
SBPA,2023-02-25,DEP,29985,2101,3,0,0,0,0,0,0,0,0,1,6,29,11,6,4,2,1,0,0,0,0,0,0,0,0,0
SBPA,2023-02-26,ARR,29910,2092,0,0,0,0,0,0,1,3,8,11,12,6,7,9,6,2,1,1,0,0,1,0,0,0,0,0
SBPA,2023-02-26,DEP,29985,2101,0,0,0,0,0,0,0,0,0,0,13,26,14,9,2,1,2,1,1,0,1,0,0,0,1,0
SBPA,2023-02-27,ARR,29910,2092,0,0,0,0,0,0,0,1,6,13,20,11,18,6,3,3,0,2,0,0,1,0,0,0,0,1
SBPA,2023-02-27,DEP,29985,2101,0,0,0,0,0,0,0,0,0,1,11,38,18,7,3,3,2,1,0,0,0,0,0,0,0,1
SBPA,2023-02-28,ARR,29910,2092,0,0,0,0,0,0,1,5,4,5,19,16,9,8,1,2,2,4,1,0,2,0,0,0,0,1
SBPA,2023-02-28,DEP,29985,2101,0,0,0,0,0,0,0,1,0,0,7,30,18,5,4,5,4,1,0,3,0,0,0,0,1,1
SBPA,2023-03-01,ARR,29910,2478,0,0,0,0,0,0,0,1,4,7,19,18,15,3,5,5,3,0,3,1,0,0,0,0,0,0
SBPA,2023-03-01,DEP,29985,2475,0,0,0,0,0,0,0,0,0,0,11,28,15,15,1,4,1,3,2,1,1,0,0,0,1,2
SBPA,2023-03-02,ARR,29910,2478,0,0,0,0,0,0,0,1,3,2,25,18,10,7,5,6,3,2,3,1,2,1,0,0,0,1
SBPA,2023-03-02,DEP,29985,2475,0,0,0,0,0,0,0,0,1,0,5,29,19,15,8,2,3,3,1,0,1,0,1,0,0,0
SBPA,2023-03-03,ARR,29910,2478,0,0,0,0,0,0,0,2,7,4,19,13,12,11,3,3,2,3,1,1,2,1,0,1,0,0
SBPA,2023-03-03,DEP,29985,2475,1,0,0,0,0,0,0,0,1,0,10,25,14,19,5,1,4,1,1,2,0,0,1,1,0,0
SBPA,2023-03-04,ARR,29910,2478,0,0,0,0,0,0,1,2,3,4,16,15,13,6,4,0,1,0,1,0,0,0,0,0,0,1
SBPA,2023-03-04,DEP,29985,2475,0,0,0,0,0,0,0,0,0,1,14,28,6,7,3,1,0,0,0,1,0,0,0,0,0,1
